dt,symbol,open,high,low,close,volume,vwap,is_trading_day
2024-08-09,2330.tw,927.0,934.0,922.0,934.0,49494621,930.0,1
2024-08-12,2330.tw,942.0,948.0,931.0,940.0,38331663,939.666667,1
2024-08-13,2330.tw,945.0,945.0,937.0,941.0,25764381,941.0,1
2024-08-14,2330.tw,951.0,955.0,945.0,948.0,36780856,949.333333,1
2024-08-15,2330.tw,945.0,950.0,941.0,943.0,19476402,944.666667,1
2024-08-16,2330.tw,963.0,969.0,958.0,969.0,44062316,965.333333,1
2024-08-19,2330.tw,969.0,975.0,964.0,973.0,21348863,970.666667,1
2024-08-20,2330.tw,977.0,977.0,968.0,973.0,24039959,972.666667,1
2024-08-21,2330.tw,961.0,964.0,956.0,958.0,29758188,959.333333,1
2024-08-22,2330.tw,958.0,964.0,948.0,951.0,24349754,954.333333,1
2024-08-23,2330.tw,944.0,952.0,939.0,949.0,27592153,946.666667,1
2024-08-26,2330.tw,957.0,961.0,945.0,950.0,25057581,952.0,1
2024-08-27,2330.tw,945.0,946.0,940.0,942.0,18693037,942.666667,1
2024-08-28,2330.tw,945.0,964.0,943.0,964.0,31059233,957.0,1
2024-08-29,2330.tw,942.0,947.0,937.0,943.0,43530708,942.333333,1
2024-08-30,2330.tw,944.0,952.0,941.0,944.0,63834981,945.666667,1
2024-09-02,2330.tw,950.0,955.0,943.0,948.0,18646835,948.666667,1
2024-09-03,2330.tw,948.0,952.0,939.0,940.0,19547575,943.666667,1
2024-09-04,2330.tw,894.0,905.0,888.0,889.0,79709021,894.0,1
2024-09-05,2330.tw,907.0,915.0,900.0,902.0,30512026,905.666667,1
2024-09-06,2330.tw,909.0,918.0,903.0,918.0,24458336,913.0,1
2024-09-09,2330.tw,892.0,900.0,891.0,899.0,35885268,896.666667,1
2024-09-10,2330.tw,907.0,911.0,901.0,904.0,33498628,905.333333,1
2024-09-11,2330.tw,906.0,906.0,900.0,901.0,18029342,902.333333,1
2024-09-12,2330.tw,936.0,944.0,928.0,940.0,39454846,937.333333,1
2024-09-13,2330.tw,955.0,955.0,939.0,947.0,25347586,947.0,1
2024-09-16,2330.tw,952.0,952.0,943.0,947.0,13626239,947.333333,1
2024-09-18,2330.tw,945.0,948.0,933.0,941.0,28424324,940.666667,1
2024-09-19,2330.tw,940.0,960.0,936.0,960.0,32739630,952.0,1
2024-09-20,2330.tw,981.0,982.0,971.0,973.0,60133709,975.333333,1
2024-09-23,2330.tw,971.0,977.0,971.0,977.0,14497067,975.0,1
2024-09-24,2330.tw,976.0,987.0,971.0,987.0,26785975,981.666667,1
2024-09-25,2330.tw,1000.0,1005.0,998.0,1005.0,39405222,1002.666667,1
2024-09-26,2330.tw,1010.0,1015.0,1005.0,1015.0,38321585,1011.666667,1
2024-09-27,2330.tw,1020.0,1025.0,1000.0,1000.0,35783779,1008.333333,1
2024-09-30,2330.tw,978.0,990.0,957.0,957.0,61603217,968.0,1
2024-10-01,2330.tw,967.0,977.0,967.0,972.0,26760355,972.0,1
2024-10-04,2330.tw,986.0,986.0,967.0,977.0,40934818,976.666667,1
2024-10-07,2330.tw,993.0,1010.0,989.0,1005.0,39667071,1001.333333,1
2024-10-08,2330.tw,1000.0,1010.0,997.0,1010.0,30845902,1005.666667,1
2024-10-09,2330.tw,1030.0,1035.0,1020.0,1020.0,46975717,1025.0,1
2024-10-11,2330.tw,1025.0,1050.0,1020.0,1045.0,43058754,1038.333333,1
2024-10-14,2330.tw,1045.0,1055.0,1035.0,1045.0,36858874,1045.0,1
2024-10-15,2330.tw,1050.0,1075.0,1050.0,1070.0,42850176,1065.0,1
2024-10-16,2330.tw,1040.0,1070.0,1035.0,1045.0,52652149,1050.0,1
2024-10-17,2330.tw,1050.0,1055.0,1030.0,1035.0,54173771,1040.0,1
2024-10-18,2330.tw,1095.0,1100.0,1075.0,1085.0,85011961,1086.666667,1
2024-10-21,2330.tw,1090.0,1095.0,1080.0,1085.0,36491060,1086.666667,1
2024-10-22,2330.tw,1065.0,1075.0,1060.0,1075.0,41197877,1070.0,1
2024-10-23,2330.tw,1060.0,1070.0,1055.0,1060.0,31423466,1061.666667,1
2024-10-24,2330.tw,1070.0,1075.0,1055.0,1060.0,38236996,1063.333333,1
2024-10-25,2330.tw,1065.0,1070.0,1060.0,1065.0,22009575,1065.0,1
2024-10-28,2330.tw,1075.0,1080.0,1050.0,1050.0,40142324,1060.0,1
2024-10-29,2330.tw,1035.0,1040.0,1020.0,1040.0,45415773,1033.333333,1
2024-10-30,2330.tw,1040.0,1055.0,1030.0,1030.0,38201984,1038.333333,1
2024-11-01,2330.tw,996.0,1030.0,996.0,1025.0,54480255,1017.0,1
2024-11-04,2330.tw,1030.0,1045.0,1025.0,1040.0,26747978,1036.666667,1
2024-11-05,2330.tw,1030.0,1055.0,1030.0,1050.0,32385622,1045.0,1
2024-11-06,2330.tw,1050.0,1080.0,1040.0,1060.0,55349259,1060.0,1
2024-11-07,2330.tw,1050.0,1075.0,1050.0,1065.0,43975446,1063.333333,1
2024-11-08,2330.tw,1085.0,1090.0,1080.0,1090.0,37099479,1086.666667,1
2024-11-11,2330.tw,1080.0,1090.0,1070.0,1085.0,34690205,1081.666667,1
2024-11-12,2330.tw,1060.0,1065.0,1050.0,1050.0,51099848,1055.0,1
2024-11-13,2330.tw,1045.0,1050.0,1035.0,1035.0,42331232,1040.0,1
2024-11-14,2330.tw,1030.0,1040.0,1025.0,1035.0,44627940,1033.333333,1
2024-11-15,2330.tw,1040.0,1045.0,1030.0,1035.0,34791611,1036.666667,1
2024-11-18,2330.tw,1030.0,1035.0,1020.0,1025.0,31815076,1026.666667,1
2024-11-19,2330.tw,1030.0,1045.0,1025.0,1040.0,24349599,1036.666667,1
2024-11-20,2330.tw,1025.0,1025.0,1025.0,1025.0,40203197,1025.0,1
2024-11-21,2330.tw,1020.0,1025.0,1010.0,1010.0,41429227,1015.0,1
2024-11-22,2330.tw,1035.0,1050.0,1035.0,1040.0,25187973,1041.666667,1
2024-11-25,2330.tw,1045.0,1050.0,1030.0,1030.0,49566674,1036.666667,1
2024-11-26,2330.tw,1015.0,1020.0,1010.0,1010.0,27312402,1013.333333,1
2024-11-27,2330.tw,1010.0,1020.0,1000.0,1000.0,31276090,1006.666667,1
2024-11-28,2330.tw,1005.0,1005.0,992.0,1005.0,33689956,1000.666667,1
2024-11-29,2330.tw,995.0,1010.0,994.0,996.0,40094983,1000.0,1
2024-12-02,2330.tw,1020.0,1040.0,1015.0,1035.0,31168404,1030.0,1
2024-12-03,2330.tw,1060.0,1065.0,1055.0,1055.0,43414538,1058.333333,1
2024-12-04,2330.tw,1065.0,1070.0,1055.0,1070.0,33466290,1065.0,1
2024-12-05,2330.tw,1070.0,1080.0,1070.0,1075.0,31425359,1075.0,1
2024-12-06,2330.tw,1075.0,1080.0,1060.0,1065.0,30765288,1068.333333,1
2024-12-09,2330.tw,1070.0,1075.0,1065.0,1075.0,22247131,1071.666667,1
2024-12-10,2330.tw,1070.0,1075.0,1060.0,1065.0,28506584,1066.666667,1
2024-12-11,2330.tw,1045.0,1060.0,1045.0,1045.0,25264194,1050.0,1
2024-12-12,2330.tw,1060.0,1065.0,1055.0,1060.0,22791260,1060.0,1
2024-12-13,2330.tw,1060.0,1070.0,1055.0,1065.0,20423659,1063.333333,1
2024-12-16,2330.tw,1085.0,1085.0,1075.0,1085.0,39722392,1081.666667,1
2024-12-17,2330.tw,1090.0,1095.0,1075.0,1075.0,37880707,1081.666667,1
2024-12-18,2330.tw,1075.0,1090.0,1070.0,1085.0,41863190,1081.666667,1
2024-12-19,2330.tw,1065.0,1070.0,1055.0,1070.0,42702851,1065.0,1
2024-12-20,2330.tw,1060.0,1060.0,1035.0,1035.0,52030520,1043.333333,1
2024-12-23,2330.tw,1065.0,1080.0,1060.0,1080.0,30728473,1073.333333,1
2024-12-24,2330.tw,1095.0,1095.0,1080.0,1080.0,26461906,1085.0,1
2024-12-25,2330.tw,1090.0,1090.0,1080.0,1085.0,15481622,1085.0,1
2024-12-26,2330.tw,1085.0,1090.0,1085.0,1085.0,14374900,1086.666667,1
2024-12-27,2330.tw,1080.0,1095.0,1080.0,1090.0,24948385,1088.333333,1
2024-12-30,2330.tw,1090.0,1095.0,1085.0,1090.0,23954634,1090.0,1
2024-12-31,2330.tw,1080.0,1085.0,1075.0,1075.0,28397820,1078.333333,1
2025-01-02,2330.tw,1070.0,1075.0,1055.0,1065.0,43177098,1065.0,1
2025-01-03,2330.tw,1080.0,1085.0,1075.0,1075.0,30415096,1078.333333,1
2025-01-06,2330.tw,1100.0,1125.0,1095.0,1125.0,69289786,1115.0,1
2025-01-07,2330.tw,1150.0,1160.0,1130.0,1130.0,48758688,1140.0,1
2025-01-08,2330.tw,1110.0,1130.0,1105.0,1105.0,45211419,1113.333333,1
2025-01-09,2330.tw,1100.0,1115.0,1100.0,1100.0,27263215,1105.0,1
2025-01-10,2330.tw,1100.0,1110.0,1100.0,1100.0,22021522,1103.333333,1
2025-01-13,2330.tw,1110.0,1115.0,1070.0,1075.0,56690300,1086.666667,1
2025-01-14,2330.tw,1085.0,1090.0,1075.0,1090.0,28695247,1085.0,1
2025-01-15,2330.tw,1085.0,1085.0,1065.0,1065.0,35489482,1071.666667,1
2025-01-16,2330.tw,1095.0,1115.0,1090.0,1105.0,47542962,1103.333333,1
2025-01-17,2330.tw,1125.0,1125.0,1095.0,1120.0,59214050,1113.333333,1
2025-01-20,2330.tw,1125.0,1135.0,1120.0,1120.0,29834528,1125.0,1
2025-01-21,2330.tw,1115.0,1125.0,1110.0,1120.0,21904213,1118.333333,1
2025-01-22,2330.tw,1140.0,1150.0,1135.0,1135.0,42960405,1140.0,1
2025-02-03,2330.tw,1065.0,1075.0,1060.0,1070.0,97946226,1068.333333,1
2025-02-04,2330.tw,1085.0,1100.0,1080.0,1095.0,53308108,1091.666667,1
2025-02-05,2330.tw,1110.0,1120.0,1105.0,1110.0,40385340,1111.666667,1
2025-02-06,2330.tw,1120.0,1120.0,1105.0,1115.0,29971252,1113.333333,1
2025-02-07,2330.tw,1110.0,1125.0,1105.0,1125.0,27883220,1118.333333,1
2025-02-10,2330.tw,1125.0,1125.0,1095.0,1105.0,28527108,1108.333333,1
2025-02-11,2330.tw,1110.0,1115.0,1100.0,1110.0,18898928,1108.333333,1
2025-02-12,2330.tw,1110.0,1115.0,1100.0,1100.0,24172954,1105.0,1
2025-02-13,2330.tw,1090.0,1095.0,1080.0,1090.0,33210403,1088.333333,1
2025-02-14,2330.tw,1065.0,1070.0,1060.0,1060.0,64486940,1063.333333,1
2025-02-17,2330.tw,1065.0,1085.0,1065.0,1085.0,35491271,1078.333333,1
2025-02-18,2330.tw,1085.0,1100.0,1080.0,1100.0,21616188,1093.333333,1
2025-02-19,2330.tw,1090.0,1095.0,1085.0,1090.0,26400293,1090.0,1
2025-02-20,2330.tw,1080.0,1085.0,1070.0,1080.0,29643124,1078.333333,1
2025-02-21,2330.tw,1085.0,1095.0,1080.0,1095.0,28972910,1090.0,1
2025-02-24,2330.tw,1080.0,1085.0,1075.0,1075.0,30822970,1078.333333,1
2025-02-25,2330.tw,1055.0,1060.0,1050.0,1055.0,45158522,1055.0,1
2025-02-26,2330.tw,1045.0,1060.0,1045.0,1060.0,36768449,1055.0,1
2025-02-27,2330.tw,1065.0,1065.0,1040.0,1040.0,55283596,1048.333333,1
2025-03-03,2330.tw,1000.0,1020.0,1000.0,1020.0,65621663,1013.333333,1
2025-03-04,2330.tw,996.0,1010.0,996.0,1000.0,64569262,1002.0,1
2025-03-05,2330.tw,1020.0,1030.0,1015.0,1020.0,41994320,1021.666667,1
2025-03-06,2330.tw,1020.0,1025.0,1005.0,1005.0,45187017,1011.666667,1
2025-03-07,2330.tw,1005.0,1010.0,1000.0,1005.0,40822280,1005.0,1
2025-03-10,2330.tw,1005.0,1005.0,992.0,998.0,46849886,998.333333,1
2025-03-11,2330.tw,969.0,979.0,963.0,971.0,50204233,971.0,1
2025-03-12,2330.tw,980.0,995.0,976.0,988.0,34184887,986.333333,1
2025-03-13,2330.tw,1000.0,1005.0,965.0,965.0,37035693,978.333333,1
2025-03-14,2330.tw,965.0,969.0,955.0,959.0,34333748,961.0,1
2025-03-17,2330.tw,977.0,985.0,968.0,970.0,31491061,974.333333,1
2025-03-18,2330.tw,976.0,978.0,968.0,971.0,21575327,972.333333,1
2025-03-19,2330.tw,965.0,967.0,950.0,952.0,35245036,956.333333,1
2025-03-20,2330.tw,978.0,985.0,971.0,985.0,28715956,980.333333,1
2025-03-21,2330.tw,985.0,987.0,970.0,972.0,39214916,976.333333,1
2025-03-24,2330.tw,986.0,987.0,972.0,972.0,16121506,977.0,1
2025-03-25,2330.tw,989.0,995.0,985.0,990.0,26167428,990.0,1
2025-03-26,2330.tw,995.0,995.0,980.0,980.0,21735917,985.0,1
2025-03-27,2330.tw,961.0,964.0,958.0,958.0,34563256,960.0,1
2025-03-28,2330.tw,946.0,955.0,946.0,952.0,33101234,951.0,1
2025-03-31,2330.tw,920.0,924.0,910.0,910.0,51064611,914.666667,1
2025-04-01,2330.tw,929.0,946.0,925.0,944.0,32197752,938.333333,1
2025-04-02,2330.tw,949.0,952.0,938.0,942.0,24849656,944.0,1
2025-04-07,2330.tw,848.0,848.0,848.0,848.0,23820773,848.0,1
2025-04-08,2330.tw,797.0,843.0,797.0,816.0,116648736,818.666667,1
2025-04-09,2330.tw,809.0,826.0,780.0,785.0,107582838,797.0,1
2025-04-10,2330.tw,863.0,863.0,863.0,863.0,19416428,863.0,1
2025-04-11,2330.tw,848.0,889.0,836.0,889.0,76103586,871.333333,1
2025-04-14,2330.tw,895.0,903.0,865.0,865.0,66326054,877.666667,1
2025-04-15,2330.tw,874.0,879.0,865.0,877.0,30562095,873.666667,1
2025-04-16,2330.tw,867.0,869.0,852.0,855.0,42128082,858.666667,1
2025-04-17,2330.tw,849.0,856.0,842.0,847.0,33684502,848.333333,1
2025-04-18,2330.tw,853.0,858.0,850.0,850.0,20101219,852.666667,1
2025-04-21,2330.tw,844.0,847.0,832.0,835.0,18415705,838.0,1
2025-04-22,2330.tw,826.0,829.0,816.0,816.0,28888527,820.333333,1
2025-04-23,2330.tw,853.0,873.0,848.0,873.0,37863656,864.666667,1
2025-04-24,2330.tw,886.0,886.0,859.0,864.0,32238198,869.666667,1
2025-04-25,2330.tw,900.0,901.0,886.0,888.0,34640282,891.666667,1
2025-04-28,2330.tw,898.0,898.0,893.0,897.0,21830091,896.0,1
2025-04-29,2330.tw,897.0,902.0,893.0,902.0,24362874,899.0,1
2025-04-30,2330.tw,901.0,908.0,899.0,908.0,35405654,905.0,1
2025-05-02,2330.tw,938.0,950.0,932.0,950.0,43873135,944.0,1
2025-05-05,2330.tw,956.0,957.0,923.0,938.0,52770209,939.333333,1
2025-05-06,2330.tw,916.0,930.0,916.0,920.0,37538894,922.0,1
2025-05-07,2330.tw,925.0,932.0,911.0,928.0,36907620,923.666667,1
2025-05-08,2330.tw,933.0,939.0,918.0,918.0,27985917,925.0,1
2025-05-09,2330.tw,938.0,949.0,934.0,949.0,36383573,944.0,1
2025-05-12,2330.tw,954.0,962.0,952.0,957.0,23402547,957.0,1
2025-05-13,2330.tw,990.0,990.0,969.0,969.0,38047856,976.0,1
2025-05-14,2330.tw,990.0,999.0,988.0,999.0,40475123,995.333333,1
2025-05-15,2330.tw,1000.0,1000.0,993.0,993.0,24662270,995.333333,1
2025-05-16,2330.tw,991.0,998.0,989.0,998.0,16878650,995.0,1
2025-05-19,2330.tw,993.0,994.0,980.0,984.0,19906139,986.0,1
2025-05-20,2330.tw,991.0,994.0,978.0,978.0,20897857,983.333333,1
2025-05-21,2330.tw,986.0,999.0,983.0,990.0,26248757,990.666667,1
2025-05-22,2330.tw,988.0,988.0,979.0,982.0,18747545,983.0,1
2025-05-23,2330.tw,993.0,993.0,975.0,984.0,22213030,984.0,1
2025-05-26,2330.tw,975.0,984.0,975.0,976.0,19329052,978.333333,1
2025-05-27,2330.tw,971.0,975.0,961.0,965.0,26355315,967.0,1
2025-05-28,2330.tw,984.0,985.0,967.0,967.0,26471533,973.0,1
2025-05-29,2330.tw,986.0,986.0,967.0,967.0,48602590,973.333333,1
2025-06-02,2330.tw,958.0,961.0,946.0,946.0,33676511,951.0,1
2025-06-03,2330.tw,960.0,965.0,950.0,950.0,26020787,955.0,1
2025-06-04,2330.tw,974.0,990.0,970.0,990.0,37233567,983.333333,1
2025-06-05,2330.tw,1000.0,1000.0,991.0,998.0,24414444,996.333333,1
2025-06-06,2330.tw,997.0,997.0,991.0,995.0,13670307,994.333333,1
2025-06-09,2330.tw,1005.0,1010.0,1000.0,1005.0,21674308,1005.0,1
2025-06-10,2330.tw,1025.0,1050.0,1020.0,1045.0,44877640,1038.333333,1
2025-06-11,2330.tw,1065.0,1070.0,1055.0,1065.0,37178498,1063.333333,1
2025-06-12,2330.tw,1055.0,1060.0,1045.0,1045.0,25221606,1050.0,1
2025-06-13,2330.tw,1040.0,1040.0,1025.0,1030.0,28393455,1031.666667,1
2025-06-16,2330.tw,1030.0,1030.0,1015.0,1025.0,28580673,1023.333333,1
2025-06-17,2330.tw,1040.0,1050.0,1035.0,1045.0,26517379,1043.333333,1
2025-06-18,2330.tw,1040.0,1055.0,1030.0,1055.0,37931721,1046.666667,1
2025-06-19,2330.tw,1045.0,1045.0,1030.0,1035.0,24002557,1036.666667,1
2025-06-20,2330.tw,1030.0,1055.0,1025.0,1055.0,57831332,1045.0,1
2025-06-23,2330.tw,1025.0,1030.0,1015.0,1020.0,32143872,1021.666667,1
2025-06-24,2330.tw,1045.0,1050.0,1040.0,1050.0,28163537,1046.666667,1
2025-06-25,2330.tw,1060.0,1070.0,1055.0,1070.0,38783736,1065.0,1
2025-06-26,2330.tw,1075.0,1080.0,1065.0,1075.0,36056692,1073.333333,1
2025-06-27,2330.tw,1070.0,1080.0,1060.0,1080.0,32549027,1073.333333,1
2025-06-30,2330.tw,1075.0,1080.0,1060.0,1060.0,32413717,1066.666667,1
2025-07-01,2330.tw,1080.0,1095.0,1075.0,1085.0,44299887,1085.0,1
2025-07-02,2330.tw,1075.0,1085.0,1070.0,1085.0,23822731,1080.0,1
2025-07-03,2330.tw,1105.0,1105.0,1090.0,1090.0,36973556,1095.0,1
2025-07-04,2330.tw,1095.0,1100.0,1080.0,1085.0,20363322,1088.333333,1
2025-07-07,2330.tw,1080.0,1085.0,1070.0,1080.0,18829372,1078.333333,1
2025-07-08,2330.tw,1070.0,1080.0,1065.0,1080.0,27461252,1075.0,1
2025-07-09,2330.tw,1070.0,1090.0,1065.0,1090.0,23618216,1081.666667,1
2025-07-10,2330.tw,1095.0,1100.0,1090.0,1100.0,22350503,1096.666667,1
2025-07-11,2330.tw,1095.0,1100.0,1090.0,1100.0,28249780,1096.666667,1
2025-07-14,2330.tw,1100.0,1100.0,1085.0,1095.0,25760632,1093.333333,1
2025-07-15,2330.tw,1095.0,1115.0,1090.0,1110.0,45416390,1105.0,1
2025-07-16,2330.tw,1120.0,1130.0,1120.0,1130.0,31013743,1126.666667,1
2025-07-17,2330.tw,1130.0,1135.0,1115.0,1130.0,30648595,1126.666667,1
2025-07-18,2330.tw,1155.0,1160.0,1145.0,1155.0,46645034,1153.333333,1
2025-07-21,2330.tw,1145.0,1150.0,1135.0,1150.0,26749324,1145.0,1
2025-07-22,2330.tw,1145.0,1160.0,1130.0,1130.0,50457506,1140.0,1
2025-07-23,2330.tw,1140.0,1145.0,1135.0,1145.0,29747757,1141.666667,1
2025-07-24,2330.tw,1150.0,1155.0,1145.0,1145.0,15055463,1148.333333,1
2025-07-25,2330.tw,1150.0,1155.0,1140.0,1145.0,22476546,1146.666667,1
2025-07-28,2330.tw,1155.0,1160.0,1145.0,1145.0,20606376,1150.0,1
2025-07-29,2330.tw,1145.0,1145.0,1125.0,1135.0,31763255,1135.0,1
2025-07-30,2330.tw,1150.0,1160.0,1145.0,1155.0,34182363,1153.333333,1
2025-07-31,2330.tw,1160.0,1165.0,1155.0,1160.0,33230751,1160.0,1
2025-08-04,2330.tw,1130.0,1135.0,1125.0,1135.0,23939021,1131.666667,1
2025-08-05,2330.tw,1145.0,1150.0,1140.0,1150.0,17012960,1146.666667,1
2025-08-06,2330.tw,1130.0,1135.0,1125.0,1125.0,22023406,1128.333333,1
2025-08-07,2330.tw,1160.0,1180.0,1155.0,1180.0,61370031,1171.666667,1
2025-08-08,2330.tw,1180.0,1185.0,1170.0,1175.0,25958258,1176.666667,1
2025-08-11,2330.tw,1170.0,1195.0,1165.0,1180.0,35579367,1180.0,1
2025-08-12,2330.tw,1180.0,1190.0,1170.0,1180.0,28917167,1180.0,1
2025-08-13,2330.tw,1185.0,1200.0,1185.0,1200.0,37809952,1195.0,1
2025-08-14,2330.tw,1185.0,1190.0,1175.0,1175.0,32991791,1180.0,1
2025-08-15,2330.tw,1175.0,1185.0,1170.0,1180.0,22231552,1178.333333,1
2025-08-18,2330.tw,1170.0,1185.0,1170.0,1180.0,18219895,1178.333333,1
2025-08-19,2330.tw,1180.0,1185.0,1175.0,1185.0,17867547,1181.666667,1
2025-08-20,2330.tw,1165.0,1165.0,1135.0,1135.0,66982023,1145.0,1
2025-08-21,2330.tw,1140.0,1155.0,1140.0,1150.0,23424804,1148.333333,1
2025-08-22,2330.tw,1155.0,1155.0,1135.0,1135.0,19205763,1141.666667,1
2025-08-25,2330.tw,1165.0,1180.0,1160.0,1170.0,25103514,1170.0,1
2025-08-26,2330.tw,1165.0,1185.0,1160.0,1175.0,35508897,1173.333333,1
2025-08-27,2330.tw,1190.0,1190.0,1180.0,1190.0,21952558,1186.666667,1
2025-08-28,2330.tw,1185.0,1185.0,1160.0,1160.0,19975237,1168.333333,1
2025-08-29,2330.tw,1180.0,1185.0,1160.0,1160.0,19522740,1168.333333,1
2025-09-01,2330.tw,1150.0,1165.0,1145.0,1165.0,22018940,1158.333333,1
2025-09-02,2330.tw,1170.0,1175.0,1155.0,1160.0,14037411,1163.333333,1
2025-09-03,2330.tw,1155.0,1160.0,1145.0,1160.0,19511981,1155.0,1
2025-09-04,2330.tw,1170.0,1175.0,1160.0,1160.0,24333323,1165.0,1
2025-09-05,2330.tw,1175.0,1180.0,1170.0,1180.0,27133819,1176.666667,1
2025-09-08,2330.tw,1195.0,1195.0,1180.0,1180.0,27281959,1185.0,1
2025-09-09,2330.tw,1195.0,1200.0,1190.0,1200.0,31329096,1196.666667,1
2025-09-10,2330.tw,1220.0,1230.0,1215.0,1225.0,39665156,1223.333333,1
2025-09-11,2330.tw,1255.0,1260.0,1235.0,1240.0,30345708,1245.0,1
2025-09-12,2330.tw,1255.0,1260.0,1250.0,1260.0,26492972,1256.666667,1
2025-09-15,2330.tw,1260.0,1260.0,1250.0,1255.0,24589707,1255.0,1
2025-09-16,2330.tw,1265.0,1285.0,1260.0,1280.0,40130070,1275.0,1
2025-09-17,2330.tw,1270.0,1275.0,1265.0,1265.0,29283972,1268.333333,1
2025-09-18,2330.tw,1275.0,1285.0,1265.0,1285.0,24191307,1278.333333,1
2025-09-19,2330.tw,1285.0,1290.0,1265.0,1265.0,44913316,1273.333333,1
2025-09-22,2330.tw,1270.0,1295.0,1270.0,1295.0,28859955,1286.666667,1
2025-09-23,2330.tw,1320.0,1340.0,1315.0,1340.0,33953781,1331.666667,1
2025-09-24,2330.tw,1350.0,1355.0,1325.0,1340.0,44737182,1340.0,1
2025-09-25,2330.tw,1320.0,1330.0,1320.0,1320.0,25861812,1323.333333,1
2025-09-26,2330.tw,1310.0,1315.0,1295.0,1300.0,25793295,1303.333333,1
